]GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A escooter Pos;A escooter Rot;A escooter accel;A escooter steering;A escooter acc_x;A escooter acc_y;A escooter acc_z;A escooter rot_x;A escooter rot_y;A escooter rot_z;A escooter velocity;Websocket_message_timestamp;Websocket_message_category;Websocket_message_action
3420.477000;0.000000;0.014097;0.000000;1606396;jQOjQrRx5D7YKmpC;WSCNPAL5hkOCMKs/;0.000000;-1.800000;9.570000;0.360000;2.050000;0.320000;-0.120000;0.030000;PDyDPADwXbhY00k5;1725040219
3420.501000;0.024658;0.016205;0.000000;1606397;/AOjQnhy5D7bKmpC;x5+EPBX5hkMFL6s/;0.000000;-1.800000;9.520000;0.370000;2.060000;0.380000;-0.120000;0.050000;vfRmPAAwdThZrlU5;1725040219
3420.516000;0.038818;0.015804;0.000000;1606398;/AOjQnhy5D7bKmpC;x5+EPBX5hkMFL6s/;4.000000;-2.700000;9.600000;0.120000;1.880000;0.380000;-0.120000;0.060000;vfRmPAAwdThZrlU5;1725040220
3420.530000;0.052979;0.015481;0.000000;1606399;RQSjQgB05D7eKmpC;MbtfPCH5hkNcLas/;0.000000;-2.700000;9.490000;-0.140000;1.840000;0.300000;-0.100000;0.060000;0mLQPAAcBzkqJ5s5;1725040220
3420.544000;0.066895;0.015162;0.000000;1606400;YQSjQjRz5D7gKmpC;OHCEPDP5hkPcK6s/;4.000000;-1.800000;9.430000;-0.160000;1.870000;0.250000;-0.100000;0.060000;+gRWPABUDzl6gaw5;1725040220
3420.558000;0.080811;0.014908;0.000000;1606401;YQSjQjRz5D7gKmpC;OHCEPDP5hkPcK6s/;0.000000;-2.700000;9.470000;0.140000;1.910000;0.220000;-0.090000;0.050000;+gRWPABUDzl6gaw5;1725040220
3420.571000;0.094482;0.014704;0.000000;1606402;rwSjQjh15D7jKmpC;wA9UPD/5hkNbK6s/;4.000000;-2.700000;9.480000;0.280000;2.000000;0.190000;-0.080000;0.060000;3b3aPACkUjkVmaw5;1725040220
3420.585000;0.108398;0.014542;0.000000;1606403;0wSjQux05D7lKmpC;qwdvPE/5hkMEK6s/;0.000000;-2.700000;9.410000;0.070000;2.000000;0.180000;-0.080000;0.060000;9495PAAEQTlAALU5;1725040220
3420.599000;0.122314;0.014411;0.000000;1606404;0wSjQux05D7lKmpC;qwdvPE/5hkMEK6s/;0.000000;-2.700000;9.480000;-0.140000;1.840000;0.160000;-0.070000;0.050000;9495PAAEQTlAALU5;1725040220
3420.613000;0.136230;0.014307;0.000000;1606405;IQWjQgJ35D7oKmpC;Y9M5PFr5hkOgK6s/;4.000000;-3.600000;9.700000;-0.210000;1.780000;0.140000;-0.070000;0.060000;DBbePAAIbTlej645;1725040220
3420.627000;0.150146;0.014224;0.000000;1606406;RwWjQrR25D7qKmpC;CHBVPHD5hkNUKqs/;0.000000;-3.600000;9.630000;-0.190000;1.790000;0.120000;-0.070000;0.060000;5Ll/PAD8NzlWjuw5;1725040220
3420.641000;0.164307;0.014191;0.000000;1606407;kwWjQqJ45D7tKmpC;jXYkPH/5hkNUKqs/;4.000000;-2.700000;9.330000;-0.230000;1.750000;0.080000;-0.060000;0.060000;oSrcPACkXjkH2eI5;1725040220
3420.655000;0.178223;0.014162;0.000000;1606408;kwWjQqJ45D7tKmpC;jXYkPH/5hkNUKqs/;4.000000;-2.700000;9.420000;-0.060000;1.640000;0.070000;-0.050000;0.050000;oSrcPACkXjkH2eI5;1725040220
3420.669000;0.192139;0.014102;0.000000;1606409;twWjQih45D7vKmpC;R4tDPJD5hkN/K6s/;4.000000;-3.600000;9.470000;0.030000;1.680000;0.080000;-0.040000;0.030000;JAp8PAAEIDlBi8s5;1725040220
3420.683000;0.206055;0.014060;0.000000;1606410;0AWjQkh35D7zKmpC;SClwPKb5hkPBKqs/;0.000000;-2.700000;9.360000;-0.060000;1.780000;0.090000;-0.030000;0.030000;+C5DPACMFzltkAM6;1725040220
3420.697000;0.219971;0.014025;0.000000;1606411;0AWjQkh35D7zKmpC;SClwPKb5hkPBKqs/;4.000000;-3.600000;9.360000;-0.150000;1.750000;0.100000;-0.030000;0.020000;+C5DPACMFzltkAM6;1725040220
3420.711000;0.233887;0.013999;0.000000;1606412;EgajQvB45D71KmpC;7nBKPLb5hkPRK6s/;4.000000;-2.700000;9.570000;-0.400000;1.790000;0.120000;-0.020000;0.000000;yka+PABscTmzbuo5;1725040220
3420.725000;0.247803;0.013977;0.000000;1606413;HAajQqh35D73KmpC;hPKFPMb5hkO6Lqs/;0.000000;-3.600000;9.680000;-0.520000;1.790000;0.120000;-0.010000;0.000000;hGzuOwBEWDkB67Q5;1725040220
3420.738000;0.261475;0.013958;0.000000;1606414;HAajQqh35D73KmpC;hPKFPMb5hkO6Lqs/;0.000000;-4.500000;9.480000;-0.520000;1.620000;0.110000;-0.010000;-0.020000;hGzuOwBEWDkB67Q5;1725040220
3420.752000;0.275391;0.013945;0.000000;1606415;aQajQv555D77KmpC;pnxMPNf5hkPJLqs/;0.000000;-4.500000;9.260000;-0.480000;1.620000;0.120000;-0.010000;-0.040000;2LHTPADsazmqlQE6;1725040220
3420.766000;0.289307;0.013934;0.000000;1606416;hAajQop55D7+KmpC;xgdsPPH5hkPOLas/;0.000000;-4.500000;9.200000;-0.480000;1.700000;0.130000;0.000000;-0.070000;Eh5JPAAkKDljHRQ6;1725040220
3420.780000;0.303223;0.013927;0.000000;1606417;0AajQp575D4CK2pC;1ccwPAX6hkP8Las/;4.000000;-3.600000;9.740000;-0.540000;1.770000;0.130000;0.000000;-0.130000;gKLTPADYIzkj9BA6;1725040220
3420.794000;0.317383;0.013969;0.000000;1606418;0AajQp575D4CK2pC;1ccwPAX6hkP8Las/;0.000000;-3.600000;9.400000;-0.200000;1.790000;0.120000;0.010000;-0.160000;gKLTPADYIzkj9BA6;1725040220
3420.808000;0.331299;0.013955;0.000000;1606419;6wajQuB65D4FK2pC;hsBTPBr6hkNOL6s/;0.000000;-4.500000;9.800000;-0.310000;1.580000;0.130000;0.010000;-0.190000;mDVJPABAujhS9AI6;1725040220
3420.822000;0.345459;0.013993;0.000000;1606420;NwejQqB85D4JK2pC;QWAbPC36hkP6L6s/;0.000000;-3.600000;10.040000;-0.080000;1.700000;0.110000;0.020000;-0.210000;/JbTPAC4tThIaA86;1725040220
