ScenarioTime,A escooter accel,A escooter steering,A escooter acc_x,A escooter acc_y,A escooter acc_z,A escooter rot_x,A escooter rot_y,A escooter rot_z,Websocket_message_timestamp,Prototype,Task,ws_action,ws_value,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,vehicle x_Rot,vehicle y_Rot,vehicle z_Rot,accel_magnitude,gyro_magnitude,velocity_magnitude
0.286789,0.0,-3.6,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46676635742188,0.4462128281593323,58.542083740234375,-0.0043700942769646645,0.00017526745796203613,-0.000010272175131831318,0.011333364993333817,0.00017526745796203613,-0.000010272175131831318,9.767968058915836,0.033166247903554,0.004373619575244483
0.300751,0.0,-2.7,9.57,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46700286865234,0.44622743129730225,58.542083740234375,0.009015691466629505,0.00020563602447509766,-0.000026516256184550002,0.008264422416687012,0.00020563602447509766,-0.000026516256184550002,9.777755366135931,0.033166247903554,0.009018075288433782
0.314697,0.0,-3.6,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46686553955078,0.44622206687927246,58.542083740234375,-0.004495751112699509,0.00017632544040679932,-8.149283530656248e-6,0.010820726864039898,0.00017632544040679932,-8.149283530656248e-6,9.767968058915836,0.033166247903554,0.00449921494697637
0.328796,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46686553955078,0.44622206687927246,58.542083740234375,-0.004495751112699509,0.00017632544040679932,-8.149283530656248e-6,0.010820726864039898,0.00017632544040679932,-8.149283530656248e-6,9.770020470807623,0.033166247903554,0.00449921494697637
0.342758,0.0,-3.6,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46710205078125,0.4462367296218872,58.542083740234375,0.008976907469332218,0.00019532442092895508,-0.000029613667720695958,0.007749489974230528,0.00019532442092895508,-0.000029613667720695958,9.769882292023789,0.033166247903554,0.008979081039375893
0.356857,4.0,-2.7,9.55,-0.15,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46696472167969,0.446230947971344,58.542083740234375,-0.00455325935035944,0.00015626847743988037,5.54045254830271e-6,0.010307876393198967,0.00015626847743988037,5.54045254830271e-6,9.75832977512033,0.033166247903554,0.004555943507693163
0.370819,0.0,-1.8,9.56,-0.14,2.0,0.01,-0.03,0.0,1724732017,Control,ScooterStudyenv,,,81.46696472167969,0.446230947971344,58.542083740234375,-0.00455325935035944,0.00015626847743988037,5.54045254830271e-6,0.010307876393198967,0.00015626847743988037,5.54045254830271e-6,9.767968058915836,0.03162277660168379,0.004555943507693163
0.384766,0.0,-2.7,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46719360351562,0.44624489545822144,58.542083740234375,0.00895371288061142,0.0001697838306427002,-0.00003134512735414319,0.0072319963946938515,0.0001697838306427002,-0.00003134512735414319,9.767968058915836,0.033166247903554,0.008955377346297776
0.398743,0.0,-1.8,9.55,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46705627441406,0.44623863697052,58.542083740234375,-0.004582658410072327,0.00012446939945220947,-6.8403169279918075e-6,0.009792943485081196,0.00012446939945220947,-6.8403169279918075e-6,9.75818118298692,0.033166247903554,0.004584353555818126
0.412704,4.0,-3.6,9.56,-0.14,1.99,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46728515625,0.44625210762023926,58.542083740234375,0.008941242471337318,0.00013741850852966309,-0.00003296221257187426,0.006716904230415821,0.00013741850852966309,-0.00003296221257187426,9.765925455378,0.033166247903554,0.008942359156575541
0.42688,0.0,-2.7,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46728515625,0.44625210762023926,58.542083740234375,0.008941242471337318,0.00013741850852966309,-0.00003296221257187426,0.006716904230415821,0.00013741850852966309,-0.00003296221257187426,9.767968058915836,0.033166247903554,0.008942359156575541
0.440842,0.0,-2.7,9.55,-0.14,2.0,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46714782714844,0.44624483585357666,58.542083740234375,-0.004600252024829388,0.00008767843246459961,-7.146329153329134e-6,0.00928772334009409,0.00008767843246459961,-7.146329153329134e-6,9.75818118298692,0.03741657386773942,0.0046010930516005326
0.454819,4.0,-2.7,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.4673843383789,0.44625771045684814,58.542083740234375,0.008932896889746189,0.00009702146053314209,-0.000027955560653936118,0.006218940485268831,0.00009702146053314209,-0.000027955560653936118,9.767968058915836,0.033166247903554,0.0089334674970032
0.468719,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.4673843383789,0.44625771045684814,58.542083740234375,0.008932896889746189,0.00009702146053314209,-0.000027955560653936118,0.006218940485268831,0.00009702146053314209,-0.000027955560653936118,9.770020470807623,0.033166247903554,0.0089334674970032
0.482712,0.0,-2.7,9.55,-0.13,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46724700927734,0.44624948501586914,58.542083740234375,-0.004612126387655735,0.000047907233238220215,-6.3744664657860994e-6,0.008799364790320396,0.000047907233238220215,-6.3744664657860994e-6,9.75804283655283,0.033166247903554,0.004612379597618739
0.496872,4.0,-2.7,9.54,-0.15,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46747589111328,0.44626128673553467,58.542083740234375,0.008928104303777218,0.00005796551704406738,-0.00002775533721433021,0.0057390667498111725,0.00005796551704406738,-0.00002775533721433021,9.748543480951398,0.033166247903554,0.008928335613037592
0.510834,0.0,-3.6,9.56,-0.13,1.99,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46747589111328,0.44626128673553467,58.542083740234375,0.008928104303777218,0.00005796551704406738,-0.00002775533721433021,0.0057390667498111725,0.00005796551704406738,-0.00002775533721433021,9.765787218652678,0.033166247903554,0.008928335613037592
0.524796,0.0,-2.7,9.57,-0.13,2.0,0.01,-0.02,-0.01,1724732017,Control,ScooterStudyenv,,,81.46733856201172,0.4462525248527527,58.542083740234375,-0.004619213752448559,9.47713851928711e-6,6.907248462084681e-6,0.008330002427101135,9.47713851928711e-6,6.907248462084681e-6,9.777617296662823,0.024494897427831782,0.004619228638749735
0.538788,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46756744384766,0.44626355171203613,58.542083740234375,0.00892422255128622,0.000021517276763916016,-0.00002529965786379762,0.005279202479869127,0.000021517276763916016,-0.00002529965786379762,9.770020470807623,0.033166247903554,0.008924284352863982
0.552719,0.0,-2.7,9.55,-0.14,2.02,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.4674301147461,0.4462541341781616,58.542083740234375,-0.004623479209840298,-0.000021517276763916016,-5.351950676413253e-6,0.007880117744207382,-0.000021517276763916016,-5.351950676413253e-6,9.762299933929505,0.03741657386773942,0.004623532376917116
0.566879,0.0,-4.5,9.55,-0.14,2.02,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.4674301147461,0.4462541341781616,58.542083740234375,-0.004623479209840298,-0.000021517276763916016,-5.351950676413253e-6,0.007880117744207382,-0.000021517276763916016,-5.351950676413253e-6,9.762299933929505,0.03741657386773942,0.004623532376917116
0.580811,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46765899658203,0.4462645649909973,58.542083740234375,0.008922764100134373,-8.940696716308594e-6,-0.000016826772480271757,0.004842497408390045,-8.940696716308594e-6,-0.000016826772480271757,9.770020470807623,0.033166247903554,0.008922784445618791
0.594772,0.0,-2.7,9.55,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46752166748047,0.4462543725967407,58.542083740234375,-0.004626166075468063,-0.00005142390727996826,-3.9709630073048174e-6,0.007457926403731108,-0.00005142390727996826,-3.9709630073048174e-6,9.760235652892813,0.033166247903554,0.004626453581805261
0.608749,4.0,-1.8,9.56,-0.14,2.0,0.01,-0.03,0.0,1724732017,Control,ScooterStudyenv,,,81.46752166748047,0.4462543725967407,58.542083740234375,-0.004626166075468063,-0.00005142390727996826,-3.9709630073048174e-6,0.007457926403731108,-0.00005142390727996826,-3.9709630073048174e-6,9.767968058915836,0.03162277660168379,0.004626453581805261
0.622726,0.0,-3.6,9.57,-0.14,1.99,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46769714355469,0.44626152515411377,58.542083740234375,0.006726234219968319,-0.000030800700187683105,-0.000029627415642607957,0.005234272684901953,-0.000030800700187683105,-0.000029627415642607957,9.775714807624045,0.033166247903554,0.006726369990474991
0.636841,0.0,-2.7,9.56,-0.14,2.0,0.02,-0.02,-0.01,1724732017,Control,ScooterStudyenv,,,81.46753692626953,0.4462505578994751,58.542083740234375,-0.005415346473455429,-0.00006645917892456055,0.000014939541870262474,0.007977181114256382,-0.00006645917892456055,0.000014939541870262474,9.767968058915836,0.030000000000000002,0.0054157748697615535
0.650833,-12.0,-3.6,9.57,-0.14,2.0,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46753692626953,0.4462505578994751,58.542083740234375,-0.005415346473455429,-0.00006645917892456055,0.000014939541870262474,0.007977181114256382,-0.00006645917892456055,0.000014939541870262474,9.777755366135931,0.03741657386773942,0.0054157748697615535
0.66478,0.0,-2.7,9.55,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46769714355469,0.44625771045684814,58.542083740234375,0.005935927852988243,-0.00002288818359375,-0.000028456308427848853,0.0058137718588113785,-0.00002288818359375,-0.000028456308427848853,9.75818118298692,0.033166247903554,0.0059360401873908486
0.678772,0.0,-2.7,9.56,-0.13,2.01,0.02,-0.02,-0.01,1724732017,Control,ScooterStudyenv,,,81.46756744384766,0.44624847173690796,58.542083740234375,-0.004697520285844803,-0.00006957352161407471,0.000011828748029074632,0.008075044490396976,-0.00006957352161407471,0.000011828748029074632,9.769882292023789,0.030000000000000002,0.004698050364791033
0.692703,0.0,-3.6,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46781158447266,0.4462594985961914,58.542083740234375,0.008986919187009335,-0.000039264559745788574,-0.000012852240615757182,0.004696875810623169,-0.000039264559745788574,-0.000012852240615757182,9.769882292023789,0.033166247903554,0.008987014151517588
0.706924,0.0,-3.6,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46781158447266,0.4462594985961914,58.542083740234375,0.008986919187009335,-0.000039264559745788574,-0.000012852240615757182,0.004696875810623169,-0.000039264559745788574,-0.000012852240615757182,9.770020470807623,0.033166247903554,0.008987014151517588
0.720856,4.0,-2.7,9.56,-0.13,2.0,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46768188476562,0.446249783039093,58.54208755493164,-0.004559135064482689,-0.00007693469524383545,0.00002393686372670345,0.007053397595882416,-0.00007693469524383545,0.00002393686372670345,9.76782985109794,0.03741657386773942,0.004559846977363704
0.734848,4.0,-3.6,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46785736083984,0.44625723361968994,58.542083740234375,0.006795126013457775,-0.000045493245124816895,-0.000015237748812069185,0.004624251741915941,-0.000045493245124816895,-0.000015237748812069185,9.770020470807623,0.033166247903554,0.006795295384537114
0.748779,0.0,-2.7,9.56,-0.14,2.0,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46785736083984,0.44625723361968994,58.542083740234375,0.006795126013457775,-0.000045493245124816895,-0.000015237748812069185,0.004624251741915941,-0.000045493245124816895,-0.000015237748812069185,9.767968058915836,0.03741657386773942,0.006795295384537114
0.762772,0.0,-2.7,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46771240234375,0.44624704122543335,58.54208755493164,-0.005010498687624931,-0.00008293986320495605,0.000012137552403146401,0.007100408431142569,-0.00008293986320495605,0.000012137552403146401,9.767968058915836,0.033166247903554,0.00501119980042484
0.776825,0.0,-2.7,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46794891357422,0.44625693559646606,58.54208755493164,0.008648643270134926,-0.000049680471420288086,-0.000014226721759769134,0.003908095415681601,-0.000049680471420288086,-0.000014226721759769134,9.767968058915836,0.033166247903554,0.008648797659958447
0.790833,0.0,-2.7,9.56,-0.13,2.0,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46794891357422,0.44625693559646606,58.54208755493164,0.008648643270134926,-0.000049680471420288086,-0.000014226721759769134,0.003908095415681601,-0.000049680471420288086,-0.000014226721759769134,9.76782985109794,0.03741657386773942,0.008648797659958447
0.804779,4.0,-2.7,9.55,-0.14,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46780395507812,0.44624650478363037,58.54208755493164,-0.00484131183475256,-0.00008006393909454346,5.870006134500727e-6,0.006395351607352495,-0.00008006393909454346,5.870006134500727e-6,9.760235652892813,0.033166247903554,0.004841977382498864
0.818741,0.0,-2.7,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46797180175781,0.4462539553642273,58.54208755493164,0.006514409556984901,-0.000041484832763671875,-0.000022068908947403543,0.004065350163727999,-0.000041484832763671875,-0.000022068908947403543,9.769882292023789,0.033166247903554,0.006514579027399067
0.832718,0.0,-2.7,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46782684326172,0.4462438225746155,58.54208755493164,-0.005222046747803688,-0.00007617473602294922,7.749215001240373e-6,0.006598336156457663,-0.00007617473602294922,7.749215001240373e-6,9.769882292023789,0.033166247903554,0.005222608053165427
0.846878,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,0.0,1724732017,Control,ScooterStudyenv,,,81.46782684326172,0.4462438225746155,58.54208755493164,-0.005222046747803688,-0.00007617473602294922,7.749215001240373e-6,0.006598336156457663,-0.00007617473602294922,7.749215001240373e-6,9.770020470807623,0.03162277660168379,0.005222608053165427
0.86084,0.0,-3.6,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46804809570312,0.44625407457351685,58.54208755493164,0.008437003009021282,-0.00003699958324432373,-0.00001858114410424605,0.0034533010330051184,-0.00003699958324432373,-0.00001858114410424605,9.769882292023789,0.033166247903554,0.008437104598279593
0.874954,0.0,-3.6,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46790313720703,0.4462437629699707,58.54208755493164,-0.0050556352362036705,-0.00006455183029174805,0.00001596401125425473,0.005975294858217239,-0.00006455183029174805,0.00001596401125425473,9.767968058915836,0.033166247903554,0.005056072530135766
0.88884,0.0,-3.6,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46790313720703,0.4462437629699707,58.54208755493164,-0.0050556352362036705,-0.00006455183029174805,0.00001596401125425473,0.005975294858217239,-0.00006455183029174805,0.00001596401125425473,9.767968058915836,0.033166247903554,0.005056072530135766
0.903015,0.0,-3.6,9.56,-0.14,2.01,0.01,-0.03,0.0,1724732017,Control,ScooterStudyenv,,,81.46813201904297,0.4462538957595825,58.54208755493164,0.008621832355856895,-0.00003744661808013916,-0.00001234632873092778,0.002842212561517954,-0.00003744661808013916,-0.00001234632873092778,9.770020470807623,0.03162277660168379,0.0086219225149348
0.916901,0.0,-2.7,9.55,-0.13,1.99,0.01,-0.03,0.0,1724732017,Control,ScooterStudyenv,,,81.46798706054688,0.4462437629699707,58.54208755493164,-0.004942362196743488,-0.00006474554538726807,0.000015558449376840144,0.005405347794294357,-0.00006474554538726807,0.000015558449376840144,9.755998154981377,0.03162277660168379,0.004942810752476128
0.930786,4.0,-4.5,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46798706054688,0.4462437629699707,58.54208755493164,-0.004942362196743488,-0.00006474554538726807,0.000015558449376840144,0.005405347794294357,-0.00006474554538726807,0.000015558449376840144,9.767968058915836,0.033166247903554,0.004942810752476128
0.944672,0.0,-3.6,9.57,-0.14,2.0,0.02,-0.03,-0.01,1724732017,Control,ScooterStudyenv,,,81.46815490722656,0.4462510943412781,58.54208755493164,0.006413716822862625,-0.000026732683181762695,-0.000012452777809812687,0.0031463694758713245,-0.000026732683181762695,-0.000012452777809812687,9.777755366135931,0.03741657386773942,0.006413784623129804
0.958572,0.0,-2.7,9.55,-0.14,2.01,0.02,-0.02,-0.01,1724732017,Control,ScooterStudyenv,,,81.46800231933594,0.4462409019470215,58.54208755493164,-0.0054364921525120735,-0.00005501508712768555,0.000021846914023626596,0.005777059588581324,-0.00005501508712768555,0.000021846914023626596,9.760235652892813,0.030000000000000002,0.005436814404758487
0.972458,0.0,-2.7,9.56,-0.14,2.0,0.01,-0.03,0.0,1724732018,Control,ScooterStudyenv,,,81.46822357177734,0.44625139236450195,58.54208755493164,0.008221942000091076,-0.000014990568161010742,-0.000018534572518547066,0.0027201762422919273,-0.000014990568161010742,-0.000018534572518547066,9.767968058915836,0.03162277660168379,0.008221976556788147
0.986603,4.0,-1.8,9.56,-0.14,2.0,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46822357177734,0.44625139236450195,58.54208755493164,0.008221942000091076,-0.000014990568161010742,-0.000018534572518547066,0.0027201762422919273,-0.000014990568161010742,-0.000018534572518547066,9.767968058915836,0.033166247903554,0.008221976556788147
1.000534,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46812438964844,0.4462437033653259,58.54208755493164,-0.0032516252249479294,-0.00004564225673675537,-0.000016749798305681907,0.004572758451104164,-0.00004564225673675537,-0.000016749798305681907,9.770020470807623,0.033166247903554,0.0032519886800019735
1.01442,0.0,-3.6,9.57,-0.13,2.0,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46835327148438,0.4462541937828064,58.54208755493164,0.008653296157717705,-0.000010892748832702637,-0.00003940024180337787,0.001561018405482173,-0.000010892748832702637,-0.00003940024180337787,9.777617296662823,0.033166247903554,0.00865339271177515
1.02832,0.0,-2.7,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46835327148438,0.4462541937828064,58.54208755493164,0.008653296157717705,-0.000010892748832702637,-0.00003940024180337787,0.001561018405482173,-0.000010892748832702637,-0.00003940024180337787,9.769882292023789,0.033166247903554,0.00865339271177515
1.042206,4.0,-3.6,9.56,-0.14,1.99,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46820831298828,0.4462440609931946,58.54208755493164,-0.004803471267223358,-0.00004699826240539551,-0.000014603810996050015,0.004200886469334364,-0.00004699826240539551,-0.000014603810996050015,9.765925455378,0.033166247903554,0.004803723381191418
1.056091,0.0,-3.6,9.57,-0.14,1.99,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46837615966797,0.4462512731552124,58.54208755493164,0.006549847312271595,-0.000016927719116210938,-0.000023405156753142364,0.0020278191659599543,-0.000016927719116210938,-0.000023405156753142364,9.775714807624045,0.033166247903554,0.006549911004212847
1.069977,0.0,-2.7,9.56,-0.14,2.01,0.02,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46837615966797,0.4462512731552124,58.54208755493164,0.006549847312271595,-0.000016927719116210938,-0.000023405156753142364,0.0020278191659599543,-0.000016927719116210938,-0.000023405156753142364,9.770020470807623,0.03741657386773942,0.006549911004212847
1.084183,0.0,-2.7,9.56,-0.14,2.0,0.02,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46820831298828,0.44624024629592896,58.54208755493164,-0.005852985195815563,-0.000038877129554748535,-6.9269517553038895e-6,0.004923232365399599,-0.000038877129554748535,-6.9269517553038895e-6,9.767968058915836,0.03741657386773942,0.0058531184095573525
1.098083,4.0,-1.8,9.56,-0.13,2.0,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46841430664062,0.4462500810623169,58.54208755493164,0.007799609564244747,3.2335519790649414e-6,-0.00003386214666534215,0.0020790989510715008,3.2335519790649414e-6,-0.00003386214666534215,9.76782985109794,0.033166247903554,0.007799683740735474
1.111969,0.0,-2.7,9.56,-0.13,2.01,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46841430664062,0.4462500810623169,58.54208755493164,0.007799609564244747,3.2335519790649414e-6,-0.00003386214666534215,0.0020790989510715008,3.2335519790649414e-6,-0.00003386214666534215,9.769882292023789,0.033166247903554,0.007799683740735474
1.125854,0.0,-2.7,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46825408935547,0.44624006748199463,58.54208755493164,-0.00568735133856535,-0.000020489096641540527,-0.000013556305930251256,0.004841857124119997,-0.000020489096641540527,-0.000013556305930251256,9.770020470807623,0.033166247903554,0.005687404401376144
1.13974,0.0,-1.8,9.56,-0.14,2.01,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46846008300781,0.4462506175041199,58.54208755493164,0.007987789809703827,0.000011011958122253418,-0.0000363502258551307,0.00189628463704139,0.000011011958122253418,-0.0000363502258551307,9.770020470807623,0.033166247903554,0.007987880109650477
1.153778,4.0,-3.6,9.55,-0.14,2.01,0.01,-0.03,-0.01,1724732018,Control,ScooterStudyenv,,,81.46829986572266,0.44624078273773193,58.54208755493164,-0.005572997033596039,-0.000017657876014709473,-0.000026813047952600755,0.004612245596945286,-0.000017657876014709473,-0.000026813047952600755,9.760235652892813,0.033166247903554,0.005573089509113963
